Wavelength [um],Blue,Green,Red,NIR,Pan
0.688,6.4705E-07,4.4734E-05,0.169674904,4.01E-05,0.340194069
0.689,7.48031E-06,4.80247E-05,0.137279454,3.21E-05,0.338825664
0.69,8.42749E-06,6.04072E-05,0.104858005,3.35E-05,0.337598576
0.691,2.83043E-06,5.17889E-05,0.075519242,2.83E-05,0.336434159
0.692,1.04506E-05,5.64046E-05,0.051790457,1.91E-05,0.335422336
0.693,6.30981E-06,7.67222E-05,0.034392761,3.53E-05,0.33434337
0.694,9.02784E-06,7.21622E-05,0.022733596,3.22E-05,0.33375264
0.695,1.03416E-05,9.27152E-05,0.015147408,1.98E-05,0.332446274
0.696,6.82E-06,0.000113691,0.010351686,1.60E-05,0.331744844
0.697,1.52E-05,0.000131743,0.007285403,2.08E-05,0.331308584
0.698,1.19E-05,0.000161016,0.005221206,1.20E-05,0.329967738
0.699,8.27E-06,0.000163081,0.003851264,1.46E-05,0.328718884
0.7,1.10E-05,0.000184683,0.00291595,1.18E-05,0.327775594
0.701,9.49E-06,0.000190568,0.002236969,2.42E-05,0.327385491
0.702,1.82E-05,0.000204866,0.001742177,2.88E-05,0.326405045
0.703,1.88E-05,0.000217934,0.001364049,2.76E-05,0.32574023
0.704,1.74E-05,0.000208216,0.001072179,2.46E-05,0.325043148
0.705,2.95E-05,0.000215855,0.000864727,1.22E-05,0.324782675
0.706,2.69E-05,0.000226542,0.000690318,2.13E-05,0.325061679
0.707,3.21E-05,0.000224881,0.000558605,3.24E-05,0.324664732
0.708,4.35E-05,0.000225172,0.000454008,2.75E-05,0.32489806
0.709,4.60E-05,0.000225197,0.000376686,3.22E-05,0.325506263
0.71,5.27E-05,0.000228821,0.000331129,4.33E-05,0.325759937
0.711,5.26E-05,0.000228906,0.00028439,5.26E-05,0.325798962
0.712,5.66E-05,0.000231971,0.000249632,5.07E-05,0.325995402
0.713,5.80E-05,0.000242837,0.000222484,5.24E-05,0.325884674
0.714,5.99E-05,0.000244173,0.000196395,6.12E-05,0.326306188
0.715,6.83E-05,0.000253078,0.000180903,7.57E-05,0.325979661
0.716,7.57E-05,0.000265579,0.000149591,9.85E-05,0.325866373
0.717,8.03E-05,0.000278435,0.000135227,1.09E-04,0.326012838
0.718,7.77E-05,0.000299989,0.000126017,1.19E-04,0.325493353
0.719,7.91E-05,0.000303866,0.00011288,1.51E-04,0.324309151
0.72,8.27361E-05,0.000305703,0.000105925,1.85E-04,0.324172399
0.721,7.72483E-05,0.000317949,8.61196E-05,2.31E-04,0.323171409
0.722,8.27751E-05,0.000321845,7.84326E-05,3.02E-04,0.322672275
0.723,8.16462E-05,0.000338699,7.91E-05,0.000387557,0.321841638
0.724,7.68692E-05,0.000337158,6.82E-05,0.000500031,0.321046121
0.725,7.69212E-05,0.00032749,6.58E-05,0.000646062,0.32027173
0.726,6.22036E-05,3.30E-04,5.55E-05,0.000855712,0.320517122
0.727,5.78234E-05,3.02E-04,4.78E-05,0.001149582,0.319946807
0.728,5.89261E-05,2.77E-04,4.98E-05,0.001552071,0.318907629
0.729,5.01053E-05,2.66E-04,5.43E-05,0.002127878,0.317620963
0.73,5.54773E-05,2.51E-04,6.10E-05,0.002962704,0.316568421
0.731,4.44345E-05,2.33E-04,5.08E-05,0.00422303,0.315746263
0.732,4.01872E-05,2.17E-04,4.40E-05,0.006178746,0.314784749
0.733,4.95297E-05,2.09E-04,4.47E-05,0.009216315,0.313963369
0.734,4.46496E-05,1.92E-04,3.60751E-05,0.013922573,0.312732007
0.735,4.99504E-05,0.000177919,4.37051E-05,0.021128537,0.311887974
0.736,6.61004E-05,0.000180657,4.2131E-05,0.031496244,0.310343315
0.737,9.24244E-05,0.000174502,3.68267E-05,0.045617889,0.309406227
0.738,0.000122267,0.000169707,3.88676E-05,0.063286381,0.308788768
0.739,0.000137866,0.000183387,2.78782E-05,0.083520888,0.307461307
0.74,0.000160023,0.000198737,2.47881E-05,0.106076996,0.307326299
0.741,0.000169895,0.000218732,2.6843E-05,0.129681545,0.306296664
0.742,0.000165814,0.000249028,3.24736E-05,0.154558044,0.305454336
0.743,0.000169618,0.000293425,3.5191E-05,0.18060653,0.304665887
0.744,0.000172459,0.000344603,2.55248E-05,0.207520341,0.304098867
0.745,0.000183014,0.000397232,2.95404E-05,0.233626146,0.302951711
0.746,0.000187874,0.000459805,3.07338E-05,0.257315771,0.302211548
0.747,0.000162867,0.000513261,2.48678E-05,0.275569647,0.300961921
0.748,0.00012584,0.000543398,2.50361E-05,0.28735769,0.299326161
0.749,8.76773E-05,0.000559399,2.39781E-05,0.294457663,0.298583565
0.75,6.43165E-05,0.000545431,1.94207E-05,0.296072245,0.296418618
0.751,5.43831E-05,0.00052901,1.6141E-05,0.296484199,0.295487767
0.752,4.48037E-05,0.000522004,1.84328E-05,0.294937298,0.293780358
0.753,4.27397E-05,0.000506699,2.80201E-05,0.293777455,0.292802025
0.754,3.31634E-05,0.000438593,1.67815E-05,0.291410002,0.290496963
0.755,2.36494E-05,0.000327686,5.64027E-06,0.290282379,0.289258263
0.756,2.30E-05,0.000242542,1.47677E-05,0.290030591,0.288706124
0.757,2.04E-05,0.000177779,9.64024E-06,0.288616335,0.286987574
0.758,2.41E-05,0.000131721,8.98401E-06,0.287872503,0.286063435
0.759,2.64E-05,0.00011842,1.01479E-05,0.287140698,0.285392794
0.76,3.80E-05,8.73425E-05,1.38747E-05,0.286282425,0.284804846
0.761,5.02E-05,7.39524E-05,1.84596E-05,0.285256369,0.284164799
0.762,4.57E-05,6.56883E-05,1.2594E-05,0.284191253,0.283523755
0.763,6.27E-05,5.99796E-05,1.4303E-05,0.283645047,0.283270696
0.764,7.46E-05,6.54797E-05,9.53831E-06,0.282920805,0.28273091
0.765,8.82E-05,5.8512E-05,8.41316E-06,0.282153596,0.281939435
0.766,1.03E-04,5.63E-05,1.71727E-05,0.281652978,0.281395398
0.767,1.05E-04,5.93E-05,1.09872E-05,0.280797203,0.280463125
0.768,1.13E-04,6.33E-05,1.84351E-05,0.280026999,0.279566641
0.769,1.13E-04,7.33E-05,2.265E-05,0.278247224,0.277635714
0.77,1.15E-04,7.13E-05,1.94177E-05,0.277307252,0.276512914
0.771,1.28E-04,8.47E-05,2.73213E-05,0.275397071,0.274479917
0.772,1.30E-04,1.03E-04,1.10908E-05,0.274686813,0.273594207
0.773,1.34E-04,1.22E-04,1.03931E-05,0.273766386,0.272432301
0.774,1.27E-04,1.60E-04,1.68446E-05,0.271932072,0.270422424
0.775,1.15E-04,1.81E-04,9.53682E-06,0.271043197,0.269439375
0.776,1.03E-04,2.04E-04,1.53E-05,0.270142868,0.268428468
0.777,8.74E-05,2.11E-04,1.68E-05,0.2681437,0.266396047
0.778,7.77E-05,2.02E-04,7.14E-06,0.268095956,0.266411801
0.779,7.30E-05,0.000206333,1.10E-05,0.268058025,0.266494985
0.78,6.53E-05,0.000196844,8.41E-07,0.266760252,0.2653225
0.781,6.79E-05,0.000210618,6.46E-06,0.266431033,0.265166225
0.782,6.33E-05,0.000242273,2.17E-05,0.265433497,0.264300495
0.783,6.42E-05,0.000245065,2.33E-05,0.264363051,0.263262591
0.784,7.08E-05,0.00021399,2.67E-05,0.264494875,0.263358298
0.785,7.64E-05,0.000145169,1.18E-05,0.263037175,0.261881615
0.786,8.42E-05,9.44671E-05,1.60E-05,0.262614706,0.261403064
0.787,9.09E-05,6.90129E-05,2.00E-05,0.262018022,0.260621202
0.788,9.65929E-05,4.34644E-05,1.20E-05,0.261287059,0.259822999
0.789,0.000111497,4.01091E-05,1.83E-05,0.260346628,0.258865709
0.79,0.000104193,3.64362E-05,1.28E-05,0.259283746,0.257711386
0.791,9.97938E-05,2.23549E-05,2.65E-05,0.25815207,0.256546511
0.792,9.76038E-05,1.88766E-05,2.47E-05,0.257405754,0.255705557
0.793,0.000104619,2.8117E-05,1.67E-05,0.256737568,0.255090454
0.794,0.000103832,2.3813E-05,1.72E-05,0.254939048,0.253303282
0.795,9.15187E-05,1.75775E-05,2.03E-05,0.254850354,0.253212738
0.796,9.15323E-05,6.56583E-06,2.59E-05,0.253936387,0.252251902
0.797,8.61984E-05,1.80604E-05,3.46E-05,0.252930646,0.251261205
0.798,6.50121E-05,1.41807E-05,2.78E-05,0.251651325,0.250019225
0.799,6.68367E-05,1.00092E-05,3.61E-05,0.250464913,0.248863989
0.8,4.9921E-05,1.24405E-05,2.54E-05,0.250009945,0.248486356
0.801,4.46849E-05,1.08996E-05,2.57E-05,0.249377363,0.247878808
0.802,3.36795E-05,1.89354E-05,4.18E-05,0.248424368,0.247017279
0.803,2.46185E-05,1.58442E-05,4.06E-05,0.247487789,0.246054875
0.804,3.83017E-05,1.03782E-05,4.10E-05,0.245631604,0.244127714
0.805,2.80601E-05,1.82516E-05,3.41E-05,0.244640548,0.243072919
0.806,2.15089E-05,2.15873E-06,3.16E-05,0.244365628,0.24268895
0.807,3.20693E-05,7.60899E-06,4.44E-05,0.243126821,0.241363494
0.808,2.79378E-05,8.99195E-06,3.75E-05,0.240267443,0.238402306
0.809,3.01373E-05,2.35451E-06,4.23E-05,0.239016089,0.237093948
0.81,4.9389E-05,1.39005E-05,5.12E-05,0.236169906,0.234304714
0.811,5.11916E-05,1.63876E-05,4.22E-05,0.235133793,0.233195254
0.812,7.10416E-05,1.18817E-05,4.74E-05,0.232632467,0.230772583
0.813,8.63731E-05,2.40018E-05,5.03E-05,0.230486441,0.228644808
0.814,0.000105663,6.46054E-06,4.47E-05,0.228453204,0.226735311
0.815,0.000136139,1.42767E-05,4.72E-05,0.226160171,0.224529276
0.816,0.000140271,1.80911E-05,4.11E-05,0.224924889,0.223393673
0.817,0.000148583,1.79E-05,4.07E-05,0.221855962,0.220360807
0.818,0.000151061,1.86E-05,5.06E-05,0.222030434,0.22068309
0.819,0.000129098,1.81E-05,4.96E-05,0.222833404,0.221491644
0.82,0.000139523,1.90E-05,5.08E-05,0.222805308,0.221576431
0.821,0.000153245,2.07E-05,4.52E-05,0.221585307,0.220411233
0.822,0.000187837,2.11E-05,5.66E-05,0.221695121,0.220516207
0.823,0.000199207,2.21E-05,6.74E-05,0.222043347,0.220782583
0.824,0.000150585,2.91E-05,4.87E-05,0.222224339,0.220973285
0.825,0.000113008,1.51E-05,4.89E-05,0.221368025,0.220024844
0.826,8.25602E-05,2.53E-05,4.73E-05,0.221284728,0.21998039
0.827,5.55812E-05,2.16E-05,5.27E-05,0.221108558,0.219683564
0.828,5.4506E-05,2.54E-05,6.09E-05,0.219496695,0.217940956
0.829,4.36447E-05,4.03E-05,5.64E-05,0.218039051,0.216493165
0.83,4.11659E-05,2.56E-05,7.44E-05,0.216202175,0.21460335
0.831,3.70019E-05,3.41E-05,6.11E-05,0.214610434,0.213082874
0.832,3.38623E-05,3.09E-05,6.36E-05,0.21285794,0.211379646
0.833,4.19917E-05,3.39E-05,7.40E-05,0.21109161,0.20963853
0.834,3.45019E-05,3.59E-05,6.11E-05,0.209651862,0.208333502
0.835,3.76068E-05,2.55E-05,6.81E-05,0.207201154,0.20595515
0.836,3.84676E-05,3.70E-05,8.09E-05,0.204478957,0.203268132
0.837,3.6409E-05,3.89E-05,8.47E-05,0.203322477,0.202231961
0.838,4.95217E-05,3.60E-05,1.02E-04,0.20236778,0.201266418
0.839,4.42372E-05,4.78E-05,8.80E-05,0.200864875,0.199854661
0.84,4.88673E-05,4.30E-05,1.02E-04,0.199296592,0.198174416
0.841,4.89E-05,4.97E-05,1.10E-04,0.197709451,0.196555752
0.842,3.94E-05,4.99E-05,9.26E-05,0.197190338,0.19584952
0.843,5.00E-05,4.41E-05,1.18E-04,0.194362522,0.192929795
0.844,4.61E-05,5.18E-05,1.21E-04,0.193286677,0.191802587
0.845,5.44E-05,4.64446E-05,1.22E-04,0.192190071,0.190661063
0.846,5.78E-05,4.61735E-05,1.34E-04,0.1914715,0.189749121
0.847,4.13E-05,5.38157E-05,1.33E-04,0.190312184,0.188389769
0.848,5.43E-05,3.69753E-05,1.60E-04,0.187389117,0.185393433
0.849,5.76E-05,6.10924E-05,1.80E-04,0.185465129,0.183498697
0.85,5.11E-05,4.47701E-05,1.67E-04,0.183262933,0.181436108
0.851,6.78E-05,5.08265E-05,2.01E-04,0.180234784,0.178191791
0.852,5.84E-05,4.99844E-05,2.18E-04,0.180240128,0.178463344
0.853,6.21E-05,4.24765E-05,2.39E-04,0.178682353,0.176796756
0.854,6.58E-05,5.56364E-05,2.33E-04,0.176719088,0.174964688
0.855,4.75E-05,3.44055E-05,2.48E-04,0.174213043,0.172404383
0.856,2.34E-05,3.92353E-06,2.36E-04,0.171495574,0.169793676
0.857,4.81E-05,3.89791E-05,2.61E-04,0.169670861,0.16829826
0.858,-3.03E-04,-0.00032861,-3.45E-05,0.166821717,0.165299364
0.859,-2.81E-04,-2.82E-04,-5.91E-06,0.165610792,0.164129928
0.86,-2.94E-04,-3.14E-04,8.10E-06,0.163775161,0.162302425
0.861,-2.49E-04,-2.76E-04,2.69E-05,0.162327487,0.160909308
0.862,-2.58E-04,-2.89E-04,1.52E-05,0.161104541,0.159673701
0.863,-2.46E-04,-2.55E-04,3.58E-05,0.159319802,0.157917954
0.864,-2.51E-04,-2.56E-04,5.28E-05,0.157833769,0.156502743
0.865,-2.22E-04,-2.37E-04,5.59E-05,0.15627389,0.155023929
0.866,-2.41E-04,-2.55E-04,3.53E-05,0.154576308,0.153440308
0.867,-2.29E-04,-2.48E-04,4.36E-05,0.152999618,0.15191541
0.868,-2.15E-04,-2.26E-04,7.29E-05,0.150824867,0.149839865
0.869,-2.30E-04,-2.50E-04,6.65E-05,0.148585513,0.147571794
0.87,-1.93E-04,-2.00E-04,7.19E-05,0.146488482,0.145451948
0.871,-2.12E-04,-2.22E-04,5.15E-05,0.144381765,0.143220672
0.872,-1.80E-04,-1.98E-04,7.39E-05,0.141944274,0.140625002
0.873,-2.02E-04,-2.14E-04,6.77E-05,0.139697154,0.138182251
0.874,-1.73E-04,-1.84E-04,6.93E-05,0.13738875,0.135736696
0.875,-1.74E-04,-1.76E-04,6.24E-05,0.135116801,0.133386139
0.876,-1.62E-04,-1.86E-04,5.98E-05,0.133164808,0.131400414
0.877,-1.56E-04,-1.56E-04,9.41E-05,0.130911689,0.129230179
0.878,-1.52E-04,-1.79E-04,8.28E-05,0.129205944,0.127578267
0.879,-1.40E-04,-1.43E-04,1.01E-04,0.12737138,0.125649516
0.88,-1.49E-04,-1.61E-04,9.14E-05,0.125176293,0.123004763
0.881,-1.32E-04,-1.38E-04,1.15E-04,0.122344981,0.119214197
0.882,-1.34E-04,-1.46E-04,1.12E-04,0.118640768,0.114012385
0.883,-1.27E-04,-1.32E-04,1.19E-04,0.113452481,0.107107726
0.884,-1.10E-04,-1.23E-04,1.09E-04,0.106972073,0.099113709
0.885,-1.08E-04,-1.33E-04,9.03E-05,0.098798739,0.090082886
0.886,-1.04E-04,-1.12E-04,7.80E-05,0.090024178,0.081633814
0.887,-9.49E-05,-1.23E-04,5.94E-05,0.081103515,0.074020746
0.888,-8.71E-05,-1.10E-04,7.02E-05,0.073000562,0.067584136
0.889,-9.29E-05,-1.14E-04,6.87E-05,0.065839119,0.061555649
0.89,-8.22E-05,-1.03E-04,8.76E-05,0.058618401,0.054474694
0.891,-9.01E-05,-1.07E-04,6.30E-05,0.05037965,0.045456974
0.892,-8.65E-05,-9.91E-05,3.63E-05,0.041218486,0.035684339
0.893,-8.10E-05,-8.69E-05,1.25E-06,0.031078015,0.025772643
0.894,-7.83E-05,-8.74E-05,-2.55E-05,0.022046033,0.017840541
0.895,-7.13E-05,-7.98E-05,-3.13E-05,0.014770409,0.011910805
0.896,-6.82E-05,-8.02E-05,-4.34E-05,0.009733094,0.007958816
0.897,-6.93E-05,-7.75E-05,-4.95E-05,0.006254036,0.005257118
0.898,-6.68E-05,-7.26E-05,-4.79E-05,0.004087031,0.003551739
0.899,-7.06E-05,-6.70E-05,-4.56E-05,0.002667092,0.002402562
0.9,-6.83E-05,-6.83E-05,-4.34E-05,0.001778986,0.001666414
0.901,-6.33E-05,-6.70E-05,-4.33E-05,0.001201135,0.001166042
0.902,-6.02E-05,-6.15E-05,-3.83E-05,0.000822371,0.000826289
0.903,-5.82E-05,-5.61E-05,-3.28E-05,0.000560719,0.000597636
0.904,-5.53E-05,-5.30E-05,-2.93E-05,0.000396631,0.00043066
0.905,-5.31E-05,-5.36E-05,-1.47E-05,0.000274451,0.000311646
0.906,-5.26E-05,-5.21E-05,-9.02E-06,0.000196913,0.000230087
0.907,-4.82E-05,-4.93E-05,-2.49E-06,0.000138061,0.000170472
0.908,-4.72E-05,-4.99E-05,-2.20E-06,9.48337E-05,0.000129461
0.909,-4.65E-05,-4.69E-05,-1.66E-06,6.7577E-05,9.49036E-05
0.91,-4.81E-05,-4.71E-05,-6.18E-06,4.2883E-05,6.74367E-05
0.911,-4.31E-05,-4.43E-05,-6.97E-06,2.59628E-05,4.85097E-05
0.912,-3.95E-05,-4.16E-05,-4.32E-06,1.77501E-05,3.63E-05
0.913,-4.05E-05,-4.08E-05,-2.18E-06,6.63887E-06,2.47E-05
0.914,-3.82E-05,-3.69E-05,6.36E-06,2.61E-06,1.75E-05
0.915,-3.62E-05,-3.81E-05,1.36E-05,-3.67E-06,9.40E-06
0.916,-3.44E-05,-3.47E-05,1.57E-05,-5.85E-06,5.19E-06
0.917,-3.45E-05,-3.42E-05,1.04E-05,-9.24E-06,3.10E-06
0.918,-3.22E-05,-3.21E-05,2.57E-06,-9.13E-06,-1.51E-06
0.919,-3.26E-05,-3.20E-05,-9.05E-06,-1.30E-05,-5.98E-06
0.92,-2.83E-05,-3.09E-05,-1.26E-05,-1.49E-05,-7.44E-06
0.921,-2.09E-05,-2.73E-05,-1.01E-05,-1.21E-05,-8.53E-06
0.922,-1.60E-05,-2.44E-05,-9.60E-06,-1.52E-05,-9.00E-06
0.923,-1.43E-05,-1.76E-05,-5.04E-06,-1.25E-05,-7.61E-06
0.924,-1.51E-05,-1.55E-05,-2.66E-06,-1.36E-05,-1.05E-05
0.925,-1.70E-05,-1.34E-05,2.16E-06,-1.27E-05,-9.24E-06
0.926,-2.14E-05,-1.65E-05,3.42E-06,-1.43E-05,-9.07E-06
0.927,-2.20E-05,-2.01E-05,2.78E-06,-1.25E-05,-8.69E-06
0.928,-2.20E-05,-2.17E-05,-1.54E-06,-1.47E-05,-1.08E-05
0.929,-1.81E-05,-2.10E-05,-3.73E-06,-1.37E-05,-1.13E-05
0.93,-4.06E-06,-1.68E-05,-3.58E-06,-1.24E-05,-1.04E-05
0.931,9.25E-06,-5.03E-06,-3.47E-06,-1.37E-05,-1.22E-05
0.932,-1.63E-05,8.60E-06,1.32E-06,-1.07E-05,-1.02E-05
0.933,-1.71E-05,-1.93E-05,4.94E-06,-1.24E-05,-1.07E-05
0.934,-1.65E-05,-1.74E-05,6.59E-06,-1.13E-05,-9.34E-06
0.935,-1.69E-05,-1.75E-05,1.31E-06,-1.19E-05,-9.42E-06
0.936,-1.60E-05,-1.57E-05,-3.24E-06,-1.12E-05,-8.65E-06
0.937,-1.57E-05,-1.55E-05,-7.83E-06,-1.16E-05,-9.29E-06
0.938,-1.60E-05,-1.52E-05,-9.44E-06,-1.16E-05,-9.21E-06
0.939,-1.51E-05,-1.39E-05,-9.39E-06,-1.03E-05,-8.06E-06
0.94,-1.41E-05,-1.45E-05,-1.15E-05,-1.15E-05,-8.82E-06
0.941,-1.31E-05,-1.36E-05,-1.08E-05,-9.85E-06,-7.63E-06
0.942,-1.35E-05,-1.46E-05,-1.19E-05,-1.10E-05,-8.86E-06
0.943,-1.31E-05,-1.33E-05,-1.07E-05,-9.29E-06,-8.25E-06
0.944,-1.27E-05,-1.36E-05,-1.14E-05,-1.05E-05,-8.81E-06
0.945,-1.24E-05,-1.26E-05,-1.08E-05,-1.02E-05,-7.99E-06
0.946,-1.25E-05,-1.26E-05,-1.12E-05,-1.01E-05,-8.31E-06
0.947,-1.20E-05,-1.26E-05,-1.15E-05,-9.97E-06,-8.60E-06
0.948,-1.13E-05,-1.19E-05,-1.07E-05,-9.11E-06,-7.76E-06
0.949,-1.16E-05,-1.21E-05,-1.08E-05,-9.56E-06,-7.79E-06
0.95,-1.12E-05,-1.15E-05,-9.90E-06,-8.50E-06,-6.86E-06
0.951,-1.11E-05,-1.16E-05,-1.07E-05,-8.83E-06,-7.30E-06
0.952,-1.12E-05,-1.10E-05,-9.78E-06,-8.37E-06,-7.08E-06
0.953,-1.14E-05,-1.18E-05,-1.09E-05,-9.34E-06,-7.44E-06
0.954,-1.08E-05,-1.13E-05,-9.82E-06,-8.21E-06,-7.05E-06
0.955,-1.05E-05,-1.12E-05,-9.33E-06,-7.80E-06,-6.65E-06
0.956,-1.03E-05,-1.09E-05,-9.03E-06,-7.58E-06,-6.26E-06
0.957,-1.00E-05,-1.01E-05,-8.61E-06,-7.43E-06,-6.14E-06
0.958,-1.00E-05,-1.02E-05,-8.95E-06,-7.83E-06,-6.44E-06
0.959,-9.84E-06,-9.75E-06,-8.43E-06,-7.82E-06,-6.44E-06
0.96,-9.63E-06,-9.71E-06,-8.27E-06,-7.95E-06,-6.32E-06
0.961,-9.46E-06,-9.43E-06,-8.31E-06,-7.31E-06,-6.14E-06
0.962,-9.75E-06,-9.66E-06,-8.79E-06,-7.39E-06,-6.14E-06
0.963,-9.66E-06,-9.43E-06,-8.15E-06,-7.41E-06,-5.97E-06
0.964,-9.14E-06,-9.05E-06,-7.50E-06,-6.91E-06,-5.68E-06
0.965,-8.69E-06,-8.67E-06,-7.50E-06,-6.83E-06,-5.45E-06
0.966,-8.81E-06,-8.50E-06,-7.48E-06,-6.95E-06,-5.73E-06
0.967,-8.67E-06,-8.39E-06,-7.64E-06,-6.89E-06,-5.85E-06
0.968,-8.37E-06,-8.22E-06,-7.45E-06,-6.76E-06,-5.86E-06
0.969,-7.84E-06,-8.31E-06,-7.14E-06,-6.26E-06,-5.21E-06
0.97,-7.69E-06,-8.66E-06,-7.06E-06,-6.08E-06,-4.97E-06
0.971,-7.63E-06,-8.73E-06,-7.03E-06,-6.20E-06,-5.38E-06
0.972,-7.49E-06,-8.60E-06,-7.45E-06,-6.63E-06,-5.86E-06
0.973,-7.25E-06,-7.91E-06,-6.94E-06,-6.11E-06,-5.39E-06
0.974,-7.17E-06,-7.52E-06,-6.61E-06,-5.95E-06,-5.23E-06
0.975,-6.96E-06,-7.15E-06,-6.55E-06,-5.98E-06,-4.82E-06
0.976,-7.07E-06,-6.99E-06,-6.25E-06,-5.60E-06,-4.26E-06
0.977,-6.77E-06,-7.21E-06,-6.18E-06,-5.40E-06,-4.22E-06
0.978,-6.36E-06,-6.82E-06,-6.01E-06,-5.36E-06,-4.27E-06
0.979,-6.50E-06,-6.56E-06,-5.58E-06,-5.10E-06,-3.98E-06
0.98,-6.27E-06,-6.34E-06,-5.47E-06,-4.85E-06,-3.92E-06
0.981,-5.86E-06,-6.16E-06,-5.50E-06,-5.14E-06,-4.34E-06
0.982,-5.68E-06,-6.16E-06,-5.07E-06,-5.01E-06,-4.15E-06
0.983,-5.54E-06,-5.97E-06,-5.16E-06,-4.73E-06,-3.84E-06
0.984,-5.38E-06,-5.75E-06,-5.09E-06,-4.71E-06,-3.67E-06
0.985,-5.16E-06,-5.62E-06,-4.74E-06,-4.50E-06,-3.56E-06
0.986,-4.90E-06,-5.53E-06,-4.65E-06,-4.30E-06,-3.35E-06
0.987,-4.85E-06,-5.46E-06,-4.61E-06,-4.04E-06,-3.11E-06
0.988,-4.85E-06,-5.21E-06,-4.42E-06,-3.83E-06,-2.99E-06
0.989,-4.79E-06,-4.85E-06,-4.32E-06,-3.79E-06,-3.00E-06
0.99,-4.67E-06,-4.87E-06,-4.52E-06,-4.08E-06,-3.15E-06
0.991,-4.54E-06,-4.64E-06,-3.96E-06,-3.70E-06,-2.97E-06
0.992,-4.49E-06,-4.47E-06,-3.94E-06,-3.48E-06,-2.85E-06
0.993,-4.35E-06,-4.29E-06,-3.88E-06,-3.37E-06,-2.79E-06
0.994,-3.96E-06,-4.27E-06,-3.77E-06,-3.21E-06,-2.71E-06
0.995,-3.64E-06,-4.27E-06,-3.84E-06,-2.99E-06,-2.31E-06
0.996,-3.27E-06,-4.20E-06,-3.84E-06,-2.91E-06,-2.21E-06